Date,Open,High,Low,Close,Volume
Thu Apr  8 09:00:00 2021,56403.95,57490.01,56350.0,57448.48,661.25882562
Thu Apr  8 10:00:00 2021,57465.83,57650.0,57263.01,57441.41,627.53060084
Thu Apr  8 11:00:00 2021,57434.62,57911.0,57371.03,57699.17,311.55669587
Thu Apr  8 12:00:00 2021,57704.26,57885.18,57563.71,57745.0,132.88707816
Thu Apr  8 13:00:00 2021,57781.68,57950.0,57633.08,57756.81,191.33053678
Thu Apr  8 14:00:00 2021,57716.87,57813.37,57560.94,57746.74,143.89856306
Thu Apr  8 15:00:00 2021,57743.86,58145.49,57692.28,57905.04,379.72468028
Thu Apr  8 16:00:00 2021,57923.23,58000.0,57583.48,57742.55,119.26193644
Thu Apr  8 17:00:00 2021,57729.0,57801.64,57581.22,57680.12,111.91902068
Thu Apr  8 18:00:00 2021,57680.79,57741.35,57450.52,57676.11,77.15977837
Thu Apr  8 19:00:00 2021,57676.11,58139.68,57555.09,57909.95,90.0194404
Thu Apr  8 20:00:00 2021,57917.27,58096.6,57773.34,58096.6,50.1558083
Thu Apr  8 21:00:00 2021,58066.18,58385.63,58041.78,58301.49,44.62123623
Thu Apr  8 22:00:00 2021,58308.0,58400.0,57949.35,57972.51,149.43251058
Thu Apr  8 23:00:00 2021,57963.33,58202.75,57879.61,57906.02,98.81664038
Fri Apr  9 00:00:00 2021,57932.4,58203.14,57832.79,58010.68,76.37542262
Fri Apr  9 01:00:00 2021,57998.57,58214.97,57995.12,58210.04,57.73681302
Fri Apr  9 02:00:00 2021,58205.23,58316.86,57964.3,57965.95,66.92350559
Fri Apr  9 03:00:00 2021,57950.0,58122.6,57822.9,57833.39,141.22319488
Fri Apr  9 04:00:00 2021,57839.51,58079.5,57657.43,58050.0,172.16596393
Fri Apr  9 05:00:00 2021,58050.0,58073.57,57663.34,57754.05,99.48747115
Fri Apr  9 06:00:00 2021,57743.13,57910.04,57743.13,57907.29,110.00648442
Fri Apr  9 07:00:00 2021,57885.25,58631.0,57845.85,58602.15,179.94745154
Fri Apr  9 08:00:00 2021,58631.0,58890.25,58431.16,58520.37,153.21200479
Fri Apr  9 09:00:00 2021,58531.47,58699.86,58341.2,58493.84,191.40991446
Fri Apr  9 10:00:00 2021,58493.84,58776.15,58308.0,58426.93,179.70022257
Fri Apr  9 11:00:00 2021,58401.04,58534.82,58026.81,58343.44,279.99424076
Fri Apr  9 12:00:00 2021,58339.58,58370.67,58039.91,58214.63,172.24307191
Fri Apr  9 13:00:00 2021,58225.68,58264.0,57858.0,58194.77,85.66751002
Fri Apr  9 14:00:00 2021,58191.39,58440.38,58067.63,58398.94,79.9383384
Fri Apr  9 15:00:00 2021,58381.96,58510.38,58250.0,58388.08,40.55614552
Fri Apr  9 16:00:00 2021,58388.07,58486.44,58185.0,58373.13,55.49741155
Fri Apr  9 17:00:00 2021,58377.2,58615.55,58270.37,58341.87,81.69458837
Fri Apr  9 18:00:00 2021,58338.16,58524.96,58308.86,58361.46,65.00551042
Fri Apr  9 19:00:00 2021,58344.04,58344.04,57988.0,58078.57,33.95732102
Fri Apr  9 20:00:00 2021,58064.74,58172.8,57840.76,58109.56,45.03512238
Fri Apr  9 21:00:00 2021,58129.02,58286.21,57870.0,58110.2,39.66148026
Fri Apr  9 22:00:00 2021,58112.01,58412.21,58061.51,58400.6,46.11258958
Fri Apr  9 23:00:00 2021,58407.0,58700.0,58320.36,58700.0,60.76347685
Sat Apr 10 00:00:00 2021,58699.99,59196.62,58699.99,59196.62,151.16537302
Sat Apr 10 01:00:00 2021,59198.0,61072.84,59198.0,60964.23,938.84230152
Sat Apr 10 02:00:00 2021,60980.22,61222.22,60565.07,60770.05,341.56843444
Sat Apr 10 03:00:00 2021,60800.0,60951.81,60468.88,60546.8,208.09236277
Sat Apr 10 04:00:00 2021,60552.46,60799.62,60359.34,60441.26,207.40945477
Sat Apr 10 05:00:00 2021,60453.28,60788.81,60401.16,60485.15,88.38210808
Sat Apr 10 06:00:00 2021,60519.91,60781.73,60400.0,60716.41,115.68808553
Sat Apr 10 07:00:00 2021,60754.04,60959.42,60475.27,60646.74,71.09436182
Sat Apr 10 08:00:00 2021,60614.12,60683.93,60451.41,60525.01,47.70537544
Sat Apr 10 09:00:00 2021,60525.27,60756.29,59791.97,60034.6,178.2033079
Sat Apr 10 10:00:00 2021,60049.77,60484.28,59942.05,60478.55,141.8400112
Sat Apr 10 11:00:00 2021,60467.81,60483.8,60242.52,60381.13,64.80982268
Sat Apr 10 12:00:00 2021,60384.06,60435.3,60080.37,60254.09,103.1718967
Sat Apr 10 13:00:00 2021,60235.24,60514.89,60064.63,60203.72,132.4264115
Sat Apr 10 14:00:00 2021,60205.61,60205.61,59862.0,60015.35,114.38944423
Sat Apr 10 15:00:00 2021,60043.84,60054.43,59534.15,59968.46,195.71062135
Sat Apr 10 16:00:00 2021,59967.18,59967.18,59505.28,59548.73,113.74974511
Sat Apr 10 17:00:00 2021,59536.96,59757.54,58304.8,58541.17,238.98186701
Sat Apr 10 18:00:00 2021,58594.07,59220.97,58459.36,59119.49,113.96391148
Sat Apr 10 19:00:00 2021,59160.96,59375.05,59011.75,59011.75,82.29284778
Sat Apr 10 20:00:00 2021,59026.01,59840.8,59026.01,59766.93,121.92552602
Sat Apr 10 21:00:00 2021,59773.19,60392.5,59611.73,60112.83,156.9433035
Sat Apr 10 22:00:00 2021,60109.35,60580.0,60003.25,60555.97,88.77601664
Sat Apr 10 23:00:00 2021,60554.76,60554.76,60229.79,60499.71,69.23795839
Sun Apr 11 00:00:00 2021,60483.5,60679.0,60203.42,60234.28,55.13878133
Sun Apr 11 01:00:00 2021,60246.04,60293.61,59727.5,59864.32,102.4216843
Sun Apr 11 02:00:00 2021,59869.45,59972.33,59508.86,59589.81,138.2092892
Sun Apr 11 03:00:00 2021,59623.62,59847.28,59286.42,59696.77,99.04689028
Sun Apr 11 04:00:00 2021,59737.86,59737.86,59345.5,59625.72,47.26173266
Sun Apr 11 05:00:00 2021,59630.05,60094.04,59630.05,59922.49,75.06104029
Sun Apr 11 06:00:00 2021,59925.99,60005.44,59386.28,59645.01,52.20315159
Sun Apr 11 07:00:00 2021,59645.57,59946.64,59458.39,59532.58,54.03159201
Sun Apr 11 08:00:00 2021,59539.88,59798.67,59410.29,59679.06,55.05163265
Sun Apr 11 09:00:00 2021,59698.26,59776.45,59400.0,59681.05,62.21861457
Sun Apr 11 10:00:00 2021,59680.36,59701.65,59165.15,59282.35,78.37402308
Sun Apr 11 11:00:00 2021,59296.1,59621.31,59191.13,59528.65,87.2420673
Sun Apr 11 12:00:00 2021,59528.65,59720.42,59516.08,59609.58,65.64247877
Sun Apr 11 13:00:00 2021,59629.13,59732.87,59440.24,59467.42,53.19012352
Sun Apr 11 14:00:00 2021,59515.85,59930.19,59350.82,59824.98,67.32272109
Sun Apr 11 15:00:00 2021,59839.15,59898.39,59710.42,59819.05,36.7416099
Sun Apr 11 16:00:00 2021,59830.87,60159.38,59506.78,59661.24,101.1335997
Sun Apr 11 17:00:00 2021,59673.05,59773.05,59457.37,59682.12,38.52096175
Sun Apr 11 18:00:00 2021,59687.3,59687.3,59466.88,59600.0,38.02436
Sun Apr 11 19:00:00 2021,59545.66,60079.05,59386.42,60072.52,155.24509255
Sun Apr 11 20:00:00 2021,60053.64,60094.9,59763.04,59979.26,45.6817246
Sun Apr 11 21:00:00 2021,59972.26,60313.0,59563.99,59763.59,71.31599566
Sun Apr 11 22:00:00 2021,59784.43,60123.36,59781.4,59824.47,133.52069778
Sun Apr 11 23:00:00 2021,59817.43,59897.84,59550.0,59642.06,185.80005454
Mon Apr 12 00:00:00 2021,59638.24,60430.43,59630.0,60334.91,181.56992768
Mon Apr 12 01:00:00 2021,60336.46,60578.4,60018.53,60080.91,136.58794105
Mon Apr 12 02:00:00 2021,60092.87,60234.71,59990.14,60175.2,58.84912546
Mon Apr 12 03:00:00 2021,60182.79,60834.56,60078.64,60784.2,323.54989354
Mon Apr 12 04:00:00 2021,60814.31,61234.56,60636.78,60673.87,253.08493255
Mon Apr 12 05:00:00 2021,60663.6,60800.11,60500.0,60657.97,182.96532598
Mon Apr 12 06:00:00 2021,60689.32,60831.78,59632.98,59918.37,207.79086044
Mon Apr 12 07:00:00 2021,59916.25,60249.01,59361.11,59759.02,160.05418855
Mon Apr 12 08:00:00 2021,59752.5,60225.64,59717.97,60219.55,142.98154746
Mon Apr 12 09:00:00 2021,60229.0,60555.63,60123.26,60426.48,164.77158318
Mon Apr 12 10:00:00 2021,60426.48,60595.23,60257.36,60310.08,331.34167083
Mon Apr 12 11:00:00 2021,60265.99,60330.84,59839.34,59839.34,126.73605196
Mon Apr 12 12:00:00 2021,59836.03,60140.77,59605.0,59997.46,135.27481524
Mon Apr 12 13:00:00 2021,59999.59,60100.0,59700.0,59949.74,189.32784253
Mon Apr 12 14:00:00 2021,59933.87,59940.21,59700.0,59701.21,98.34728879
Mon Apr 12 15:00:00 2021,59700.0,59969.04,59645.1,59927.3,106.39829815
Mon Apr 12 16:00:00 2021,59919.13,60176.56,59843.28,60039.68,129.55573805
Mon Apr 12 17:00:00 2021,60044.47,60200.0,59857.24,59950.0,102.77272791
Mon Apr 12 18:00:00 2021,59950.0,60015.3,59706.39,59961.83,95.24226072
Mon Apr 12 19:00:00 2021,59969.61,60060.74,59800.0,60041.1,119.13921315
Mon Apr 12 20:00:00 2021,60041.48,60088.96,59808.64,59831.66,70.45847354
Mon Apr 12 21:00:00 2021,59814.87,60453.42,59780.0,60431.38,153.35338885
Mon Apr 12 22:00:00 2021,60413.61,60732.67,60177.56,60587.7,195.98635203
Mon Apr 12 23:00:00 2021,60638.83,60932.74,60528.43,60783.56,219.6372612
Tue Apr 13 00:00:00 2021,60790.0,61066.96,60300.0,60338.99,561.22882643
Tue Apr 13 01:00:00 2021,60350.0,60611.62,60280.0,60538.91,185.46849606
Tue Apr 13 02:00:00 2021,60569.14,60784.6,60448.72,60657.1,68.80850209
Tue Apr 13 03:00:00 2021,60636.0,61376.0,60422.65,60712.22,284.2063683
Tue Apr 13 04:00:00 2021,60714.0,61198.0,60573.81,61008.76,130.59871936
Tue Apr 13 05:00:00 2021,61050.0,62741.44,61022.84,62657.21,740.3823791
Tue Apr 13 06:00:00 2021,62651.75,63199.44,62260.41,62886.44,312.12484307
Tue Apr 13 07:00:00 2021,62881.21,63053.6,62434.34,62740.92,284.76034918
Tue Apr 13 08:00:00 2021,62763.62,63090.09,62512.94,62954.48,200.22395012
Tue Apr 13 09:00:00 2021,62957.55,63275.0,62777.78,63031.56,320.05736322
Tue Apr 13 10:00:00 2021,63031.4,63090.0,62550.0,62824.61,269.4317387
Tue Apr 13 11:00:00 2021,62812.31,63067.51,62629.16,62957.18,188.39028618
Tue Apr 13 12:00:00 2021,62969.63,63705.97,62778.85,63399.33,385.71903123
Tue Apr 13 13:00:00 2021,63380.27,63769.0,63000.37,63175.2,198.38448145
Tue Apr 13 14:00:00 2021,63181.27,63393.82,63024.4,63380.28,98.62900884
Tue Apr 13 15:00:00 2021,63361.94,63586.28,62601.0,62648.48,256.45732004
Tue Apr 13 16:00:00 2021,62653.78,63100.0,62570.6,63044.49,237.70099673
Tue Apr 13 17:00:00 2021,63043.49,63247.18,62860.79,63203.99,157.26387047
Tue Apr 13 18:00:00 2021,63203.99,63325.21,62856.29,63148.69,82.3481482
Tue Apr 13 19:00:00 2021,63144.71,63311.84,62836.04,63285.97,86.00290269
Tue Apr 13 20:00:00 2021,63225.2,63682.24,63195.42,63564.48,94.36218587
Tue Apr 13 21:00:00 2021,63605.69,63860.71,63250.28,63348.22,93.70239243
Tue Apr 13 22:00:00 2021,63288.05,63512.71,63133.45,63496.86,127.00011738
Tue Apr 13 23:00:00 2021,63480.0,63494.79,63122.99,63256.37,80.72572758
Wed Apr 14 00:00:00 2021,63237.59,63908.92,63080.33,63788.47,168.50211753
Wed Apr 14 01:00:00 2021,63832.08,64300.0,63639.89,64274.57,118.38994324
Wed Apr 14 02:00:00 2021,64281.37,64587.15,63944.78,64069.06,170.52883715
Wed Apr 14 03:00:00 2021,64072.96,64895.22,63950.0,64616.8,240.72299109
Wed Apr 14 04:00:00 2021,64554.29,64669.0,64323.21,64346.64,206.04649691
Wed Apr 14 05:00:00 2021,64354.14,64522.95,64354.14,64450.11,6.05388325
Wed Apr 14 06:00:00 2021,64471.5,64471.5,64439.74,64439.74,0.01412081
Wed Apr 14 07:00:00 2021,64422.28,64422.28,61417.52,64144.73,780.78525784
Wed Apr 14 08:00:00 2021,64153.09,64843.74,64150.0,64559.91,200.59898228
Wed Apr 14 09:00:00 2021,64581.81,64684.78,63637.93,63918.8,193.32969005
Wed Apr 14 10:00:00 2021,63918.8,64581.77,63578.58,63787.54,365.09821703
Wed Apr 14 11:00:00 2021,63788.09,63788.09,62510.03,63005.53,521.40622181
Wed Apr 14 12:00:00 2021,62967.61,63350.0,62350.0,63050.29,257.60714887
Wed Apr 14 13:00:00 2021,63027.43,63743.1,62802.0,63554.25,486.42486349
Wed Apr 14 14:00:00 2021,63540.82,63780.74,62245.0,62277.43,274.2240791
Wed Apr 14 15:00:00 2021,62253.16,62674.0,61560.72,62087.76,452.27373974
Wed Apr 14 16:00:00 2021,62041.09,62481.49,61327.0,62139.52,291.15570367
Wed Apr 14 17:00:00 2021,62140.95,62477.83,61853.31,62371.44,275.5795648
Wed Apr 14 18:00:00 2021,62402.58,62858.25,62348.94,62747.85,329.47792499
Wed Apr 14 19:00:00 2021,62747.89,63055.22,62557.92,62847.31,207.9932979
Wed Apr 14 20:00:00 2021,62844.91,63091.86,62614.45,62986.09,155.2522241
Wed Apr 14 21:00:00 2021,62954.2,63432.3,62715.68,62716.76,161.88477584
Wed Apr 14 22:00:00 2021,62694.17,63188.81,62635.68,62693.02,143.73366673
Wed Apr 14 23:00:00 2021,62664.27,63079.84,62332.96,62885.38,194.06512929
Thu Apr 15 00:00:00 2021,62809.94,63249.98,62667.16,63081.86,111.00826428
Thu Apr 15 01:00:00 2021,63074.28,63500.0,62921.15,62973.66,164.08130095
Thu Apr 15 02:00:00 2021,63003.06,63295.78,62701.03,63120.13,83.02530673
Thu Apr 15 03:00:00 2021,63155.82,63333.0,62763.44,62965.18,130.01948764
Thu Apr 15 04:00:00 2021,62982.08,63228.4,62795.0,62854.27,94.45083571
Thu Apr 15 05:00:00 2021,62853.8,63129.25,62515.0,62617.7,188.84721074
Thu Apr 15 06:00:00 2021,62617.79,62844.03,62506.04,62626.83,63.09588625
Thu Apr 15 07:00:00 2021,62632.66,62727.9,62125.92,62169.0,139.40243808
Thu Apr 15 08:00:00 2021,62167.73,62462.35,61998.9,62340.35,151.66420687
Thu Apr 15 09:00:00 2021,62349.06,62761.27,62329.59,62666.62,171.18569142
Thu Apr 15 10:00:00 2021,62666.62,63132.99,62650.09,62965.41,196.5827578
Thu Apr 15 11:00:00 2021,62961.67,63060.51,62592.68,62687.55,112.78432553
Thu Apr 15 12:00:00 2021,62687.55,62812.91,62440.56,62777.22,152.34798773
Thu Apr 15 13:00:00 2021,62779.77,63019.25,62515.0,62714.74,161.84866129
Thu Apr 15 14:00:00 2021,62714.74,62758.96,62359.21,62611.95,65.29737571
Thu Apr 15 15:00:00 2021,62622.89,62925.58,62537.32,62817.05,87.11817099
Thu Apr 15 16:00:00 2021,62809.18,63661.56,62798.37,63460.99,358.12746689
Thu Apr 15 17:00:00 2021,63482.22,63649.96,63225.03,63417.87,149.14661199
Thu Apr 15 18:00:00 2021,63416.62,63855.37,63322.98,63455.56,115.71628438
Thu Apr 15 19:00:00 2021,63445.9,63620.8,63263.02,63342.52,142.42489853
Thu Apr 15 20:00:00 2021,63326.73,63423.37,63074.91,63239.19,95.59060361
Thu Apr 15 21:00:00 2021,63247.24,63580.4,63115.02,63432.5,65.37600505
Thu Apr 15 22:00:00 2021,63429.65,63536.67,62771.04,63089.48,153.17512016
Thu Apr 15 23:00:00 2021,63084.01,63300.5,62781.96,62863.32,110.11714892
Fri Apr 16 00:00:00 2021,62879.02,63299.0,62780.42,63006.05,159.89865174
Fri Apr 16 01:00:00 2021,63001.2,63025.3,61666.0,61718.36,390.10146762
Fri Apr 16 02:00:00 2021,61738.69,62259.42,61500.0,61879.24,273.24740144
Fri Apr 16 03:00:00 2021,61860.12,61860.12,61125.07,61523.51,592.99084379
Fri Apr 16 04:00:00 2021,61501.77,61692.09,61099.25,61457.63,243.82208199
Fri Apr 16 05:00:00 2021,61484.06,61670.65,61162.3,61277.91,304.07389127
Fri Apr 16 06:00:00 2021,61259.16,61343.77,60460.0,60692.02,339.11597352
Fri Apr 16 07:00:00 2021,60692.03,60979.36,60254.84,60305.83,271.52772101
Fri Apr 16 08:00:00 2021,60289.04,60938.31,60042.04,60895.51,443.72370092
Fri Apr 16 09:00:00 2021,60892.05,61089.24,60605.47,60799.8,412.94414295
Fri Apr 16 10:00:00 2021,60799.8,61334.4,60332.39,60730.08,454.90402611
Fri Apr 16 11:00:00 2021,60707.82,61639.6,60671.86,61434.65,305.74331799
Fri Apr 16 12:00:00 2021,61433.27,61810.83,61278.87,61720.47,259.44225748
Fri Apr 16 13:00:00 2021,61719.61,61937.54,61339.67,61828.85,237.24543177
Fri Apr 16 14:00:00 2021,61867.06,61942.8,61669.9,61669.9,82.74743496
Fri Apr 16 15:00:00 2021,61690.54,61925.13,61212.08,61918.8,176.16229564
Fri Apr 16 16:00:00 2021,61908.39,61975.4,61482.9,61848.34,113.82617901
Fri Apr 16 17:00:00 2021,61863.98,62100.0,61765.57,62013.36,115.55158942
Fri Apr 16 18:00:00 2021,62024.44,62179.17,61834.45,61892.88,101.46394648
Fri Apr 16 19:00:00 2021,61866.9,62053.79,61569.4,61639.94,84.98314343
Fri Apr 16 20:00:00 2021,61632.44,61735.39,61433.52,61436.24,86.63291392
Fri Apr 16 21:00:00 2021,61436.23,61809.63,61234.08,61535.53,125.85760353
Fri Apr 16 22:00:00 2021,61534.11,62098.83,61534.11,61941.7,75.15584915
Fri Apr 16 23:00:00 2021,61986.3,62391.19,61979.91,62271.69,73.40585404
Sat Apr 17 00:00:00 2021,62277.49,62596.48,62166.58,62477.81,127.53529925
Sat Apr 17 01:00:00 2021,62479.84,62534.56,62153.23,62275.17,155.92558551
Sat Apr 17 02:00:00 2021,62265.64,62389.11,62074.08,62235.9,90.09976151
Sat Apr 17 03:00:00 2021,62248.76,62276.02,61946.91,62076.4,118.71731929
Sat Apr 17 04:00:00 2021,62102.55,62420.33,62013.79,62189.58,92.93760059
Sat Apr 17 05:00:00 2021,62194.34,62458.46,62194.34,62458.46,75.45177248
Sat Apr 17 06:00:00 2021,62463.59,62523.87,61516.0,61736.2,78.33301137
Sat Apr 17 07:00:00 2021,61764.66,61936.36,61304.28,61423.75,72.40529664
Sat Apr 17 08:00:00 2021,61412.59,61489.44,60734.05,60947.3,195.18657068
Sat Apr 17 09:00:00 2021,60900.0,61109.0,60534.75,61089.62,169.25425153
Sat Apr 17 10:00:00 2021,61102.01,61205.73,60411.31,61102.26,185.32582307
Sat Apr 17 11:00:00 2021,61087.96,61277.56,60646.32,60707.1,150.75928931
Sat Apr 17 12:00:00 2021,60695.05,60747.74,60145.23,60332.44,221.09665794
Sat Apr 17 13:00:00 2021,60305.86,60746.47,60009.06,60448.84,166.5673121
Sat Apr 17 14:00:00 2021,60422.87,60658.02,59755.0,59836.33,162.79379398
Sat Apr 17 15:00:00 2021,59795.58,60577.65,59676.67,60462.58,110.06659386
Sat Apr 17 16:00:00 2021,60462.58,60838.14,60460.46,60755.55,49.63865346
Sat Apr 17 17:00:00 2021,60765.43,60964.58,60648.52,60878.5,60.49387594
Sat Apr 17 18:00:00 2021,60879.55,61000.0,60663.26,60810.56,59.63724266
Sat Apr 17 19:00:00 2021,60795.82,60879.25,60414.33,60722.1,46.4047433
Sat Apr 17 20:00:00 2021,60705.75,60894.94,60000.0,60032.29,428.43389637
Sat Apr 17 21:00:00 2021,60048.82,60433.81,59323.57,59469.31,249.1828869
Sat Apr 17 22:00:00 2021,59462.59,59770.73,59050.0,59302.65,196.3291536
Sat Apr 17 23:00:00 2021,59272.48,59500.05,58654.26,58866.98,270.71681591
Sun Apr 18 00:00:00 2021,58855.51,59033.11,51541.16,55453.57,2120.88032495
Sun Apr 18 01:00:00 2021,55428.5,57939.99,54500.0,54901.59,1473.08410205
Sun Apr 18 02:00:00 2021,54885.32,56000.0,54695.63,55717.98,653.73221791
Sun Apr 18 03:00:00 2021,55708.81,56755.0,55428.06,55859.4,655.17311063
Sun Apr 18 04:00:00 2021,55869.78,56898.22,55860.67,56328.23,496.81237311
Sun Apr 18 05:00:00 2021,56334.98,56665.76,54600.0,55031.01,492.4047173
Sun Apr 18 06:00:00 2021,55117.8,55343.78,54046.6,55114.57,632.15632511
Sun Apr 18 07:00:00 2021,55104.1,55529.83,54611.49,54771.5,520.13188889
Sun Apr 18 08:00:00 2021,54753.76,55197.77,53123.0,53314.83,444.75793757
Sun Apr 18 09:00:00 2021,53356.25,55159.09,53323.67,55058.62,901.70247546
Sun Apr 18 10:00:00 2021,55058.5,55436.15,54761.56,55267.33,627.99288272
Sun Apr 18 11:00:00 2021,55293.7,55900.0,55133.31,55246.43,331.08939452
Sun Apr 18 12:00:00 2021,55260.43,55659.02,54760.04,55555.6,398.24946698
Sun Apr 18 13:00:00 2021,55547.11,56057.38,55335.92,55516.74,336.85765723
Sun Apr 18 14:00:00 2021,55532.62,55742.0,54940.09,55220.12,250.65888365
Sun Apr 18 15:00:00 2021,55240.69,55750.0,55068.11,55518.89,302.67661597
Sun Apr 18 16:00:00 2021,55540.43,55927.2,55356.79,55832.73,175.71555502
Sun Apr 18 17:00:00 2021,55828.36,56575.0,55814.11,56287.19,671.04879628
Sun Apr 18 18:00:00 2021,56318.0,56462.69,55655.16,56364.31,328.597198
Sun Apr 18 19:00:00 2021,56387.93,56816.36,56093.1,56666.28,168.57344897
Sun Apr 18 20:00:00 2021,56666.28,56757.34,56137.24,56280.6,171.33514526
Sun Apr 18 21:00:00 2021,56260.83,56943.22,55826.85,56873.78,190.20468502
Sun Apr 18 22:00:00 2021,56881.15,57355.0,56756.12,56863.51,315.35506944
Sun Apr 18 23:00:00 2021,56878.34,57344.71,56644.2,56988.22,247.66455628
Mon Apr 19 00:00:00 2021,57028.78,57555.0,56857.2,57163.21,228.44348863
Mon Apr 19 01:00:00 2021,57167.15,57302.38,56850.21,57073.63,197.18318593
Mon Apr 19 02:00:00 2021,57077.52,57096.73,56526.62,56620.94,256.17695305
Mon Apr 19 03:00:00 2021,56613.69,57442.19,56613.69,57363.64,165.82177171
Mon Apr 19 04:00:00 2021,57356.55,57592.21,57150.0,57441.26,268.45910264
Mon Apr 19 05:00:00 2021,57441.26,57633.0,56850.0,56863.87,324.90219268
Mon Apr 19 06:00:00 2021,56881.04,57213.38,56675.88,56749.98,170.92260527
Mon Apr 19 07:00:00 2021,56788.06,56862.67,56184.62,56598.2,222.82727269
Mon Apr 19 08:00:00 2021,56607.37,57394.77,56551.99,57184.85,154.91845652
Mon Apr 19 09:00:00 2021,57189.53,57244.11,56540.76,56585.99,230.3810955
Mon Apr 19 10:00:00 2021,56589.48,56885.6,56076.72,56709.86,253.8805615
Mon Apr 19 11:00:00 2021,56703.8,56706.2,55116.59,55474.99,415.31562147
Mon Apr 19 12:00:00 2021,55474.49,55501.0,54252.88,54611.01,488.91312053
Mon Apr 19 13:00:00 2021,54590.0,55586.06,54401.0,54913.47,431.0365548
Mon Apr 19 14:00:00 2021,54892.55,55572.41,54645.0,55466.53,225.20085111
Mon Apr 19 15:00:00 2021,55444.83,55904.4,55394.74,55694.55,120.76543969
Mon Apr 19 16:00:00 2021,55682.09,56154.35,55467.12,56027.41,178.85146443
Mon Apr 19 17:00:00 2021,56027.41,56501.0,55837.7,56209.89,174.64661344
Mon Apr 19 18:00:00 2021,56199.93,56661.09,55754.8,56355.39,121.24478909
Mon Apr 19 19:00:00 2021,56332.23,56401.21,55851.7,56062.54,155.72845552
Mon Apr 19 20:00:00 2021,56045.01,56248.4,55600.0,55694.55,252.39515532
Mon Apr 19 21:00:00 2021,55694.55,55820.48,54457.5,54696.72,414.28531928
Mon Apr 19 22:00:00 2021,54666.0,55225.8,54514.33,54849.69,185.26465147
Mon Apr 19 23:00:00 2021,54837.3,54987.49,53643.0,54243.88,278.62384027
Tue Apr 20 00:00:00 2021,54238.79,54842.27,54130.73,54595.37,187.79054434
Tue Apr 20 01:00:00 2021,54597.86,55415.52,54449.12,55345.02,240.07363369
Tue Apr 20 02:00:00 2021,55323.23,55534.33,54840.01,54998.78,110.19411466
Tue Apr 20 03:00:00 2021,55012.49,55239.8,53598.99,53899.85,281.78220762
Tue Apr 20 04:00:00 2021,53818.58,54462.45,53400.0,54440.56,297.39493951
Tue Apr 20 05:00:00 2021,54461.85,55351.9,54284.33,55282.49,213.71537367
Tue Apr 20 06:00:00 2021,55290.26,55479.62,54850.13,54940.1,206.45802353
Tue Apr 20 07:00:00 2021,54940.1,56316.01,54884.22,55984.46,325.65953495
Tue Apr 20 08:00:00 2021,55984.46,56466.32,55738.65,56348.13,199.00133896
Tue Apr 20 09:00:00 2021,56356.72,56356.72,55661.65,55873.6,182.33053445
Tue Apr 20 10:00:00 2021,55873.6,56403.98,55828.81,56379.84,226.23371078
Tue Apr 20 11:00:00 2021,56406.02,56542.92,55227.91,55370.2,329.41425907
Tue Apr 20 12:00:00 2021,55361.08,55629.52,54700.0,55355.58,316.77080805
Tue Apr 20 13:00:00 2021,55384.65,55849.16,55155.76,55842.19,245.26154071
Tue Apr 20 14:00:00 2021,55850.29,56010.61,55604.52,55942.7,141.21800607
